epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,7288.08,1.28193,0.62647,1.39572,0.92614,0.83775,0.89689,0.50878,1.52602,0.74411,1.88982,0.0059905,0.0059905,0.0059905
83,7374.19,1.28051,0.62379,1.39291,0.92574,0.83739,0.89671,0.50714,1.529,0.74538,1.8928,0.005941,0.005941,0.005941
84,7460.6,1.27032,0.61857,1.38068,0.92709,0.83622,0.89675,0.50716,1.5303,0.74367,1.8942,0.0058915,0.0058915,0.0058915
85,7547.28,1.26698,0.62128,1.37965,0.92819,0.83759,0.89683,0.50671,1.5335,0.74281,1.89721,0.005842,0.005842,0.005842
86,7633.36,1.2679,0.61165,1.37909,0.92474,0.84062,0.89669,0.50697,1.53353,0.74277,1.8979,0.0057925,0.0057925,0.0057925
87,7719.09,1.26415,0.61276,1.37534,0.92515,0.83965,0.89628,0.50628,1.53374,0.74328,1.89843,0.005743,0.005743,0.005743
88,7805.38,1.25405,0.61016,1.3716,0.92802,0.83775,0.89688,0.50721,1.53256,0.74256,1.89747,0.0056935,0.0056935,0.0056935
89,7891.58,1.25106,0.6014,1.36952,0.92737,0.83763,0.89639,0.50683,1.53312,0.74222,1.89812,0.005644,0.005644,0.005644
90,7976.65,1.25275,0.60522,1.36911,0.92465,0.83815,0.89605,0.50714,1.53433,0.74209,1.89961,0.0055945,0.0055945,0.0055945
91,8062.6,1.24229,0.59717,1.36231,0.92612,0.83847,0.8961,0.50658,1.53481,0.74178,1.90025,0.005545,0.005545,0.005545
92,8149.43,1.24482,0.60184,1.36221,0.92896,0.83644,0.89565,0.5067,1.53532,0.74127,1.90102,0.0054955,0.0054955,0.0054955
93,8235.87,1.23384,0.5978,1.35368,0.92746,0.83655,0.89562,0.50611,1.53705,0.74133,1.90317,0.005446,0.005446,0.005446
94,8322.98,1.23199,0.59274,1.35602,0.92836,0.83669,0.89569,0.50592,1.53789,0.74083,1.90414,0.0053965,0.0053965,0.0053965
95,8408.2,1.22697,0.5923,1.35849,0.92994,0.8363,0.89533,0.50558,1.53807,0.7408,1.90466,0.005347,0.005347,0.005347
96,8494.68,1.24035,0.59431,1.3575,0.93091,0.83582,0.89533,0.50549,1.53942,0.73959,1.90593,0.0052975,0.0052975,0.0052975
97,8581.84,1.23084,0.59157,1.35505,0.92924,0.8368,0.89553,0.50582,1.53998,0.7391,1.9067,0.005248,0.005248,0.005248
98,8668.31,1.21371,0.5839,1.34208,0.93062,0.83715,0.89581,0.50629,1.53989,0.73838,1.90685,0.0051985,0.0051985,0.0051985
99,8756.24,1.21468,0.58409,1.34788,0.93049,0.8368,0.89573,0.50625,1.54044,0.73831,1.90742,0.005149,0.005149,0.005149
100,8842.8,1.2188,0.58753,1.34749,0.93055,0.83618,0.89514,0.50592,1.54148,0.73866,1.90853,0.0050995,0.0050995,0.0050995
101,8929.75,1.21566,0.5843,1.34608,0.92703,0.83707,0.89498,0.50531,1.54325,0.73912,1.91032,0.00505,0.00505,0.00505
102,9015.66,1.20831,0.57938,1.34162,0.92721,0.83781,0.89511,0.50515,1.54404,0.73948,1.91124,0.0050005,0.0050005,0.0050005
103,9102.98,1.20656,0.58331,1.34505,0.92607,0.83892,0.8951,0.50523,1.54409,0.74,1.91183,0.004951,0.004951,0.004951
104,9189.78,1.20945,0.57671,1.34077,0.92679,0.83811,0.89515,0.50526,1.54456,0.74093,1.9126,0.0049015,0.0049015,0.0049015
105,9275.76,1.19828,0.57571,1.33679,0.92534,0.83904,0.89513,0.50493,1.54567,0.74138,1.9137,0.004852,0.004852,0.004852
106,9363.99,1.19041,0.56944,1.33589,0.92609,0.83769,0.89448,0.50456,1.54669,0.7417,1.91478,0.0048025,0.0048025,0.0048025
107,9449.5,1.18556,0.56492,1.32704,0.92682,0.83755,0.89415,0.50452,1.54757,0.74228,1.91592,0.004753,0.004753,0.004753
108,9534.16,1.18252,0.56797,1.32402,0.92779,0.83775,0.89456,0.50413,1.54884,0.74276,1.91735,0.0047035,0.0047035,0.0047035
