epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,8920.93,1.08207,0.64522,0.91194,0.68878,0.70806,0.73164,0.52364,1.08837,0.61119,0.97977,0.006139,0.006139,0.006139
80,9037.18,1.07491,0.64196,0.91091,0.68986,0.70652,0.73231,0.52418,1.08809,0.61061,0.97978,0.0060895,0.0060895,0.0060895
81,9155.93,1.07917,0.64278,0.91103,0.68703,0.71023,0.73274,0.52473,1.08804,0.61017,0.97968,0.00604,0.00604,0.00604
82,9272.64,1.08089,0.64844,0.91417,0.68732,0.70978,0.73322,0.52541,1.08781,0.60966,0.97972,0.0059905,0.0059905,0.0059905
83,9391.24,1.07553,0.64301,0.91308,0.68952,0.70725,0.7336,0.52552,1.08752,0.60924,0.97967,0.005941,0.005941,0.005941
84,9510.06,1.07188,0.63907,0.91129,0.69201,0.70588,0.73413,0.52608,1.08723,0.6089,0.97972,0.0058915,0.0058915,0.0058915
85,9630.54,1.08133,0.64797,0.91436,0.69308,0.70483,0.73436,0.52649,1.08713,0.60853,0.9797,0.005842,0.005842,0.005842
86,9747.81,1.0686,0.63864,0.91373,0.69427,0.70502,0.73472,0.52689,1.08693,0.60808,0.97972,0.0057925,0.0057925,0.0057925
87,9865.62,1.07354,0.63647,0.91131,0.69315,0.70606,0.7354,0.52736,1.08685,0.6078,0.97973,0.005743,0.005743,0.005743
88,9983.43,1.06842,0.63681,0.91021,0.69226,0.70712,0.73596,0.52799,1.08665,0.6076,0.97971,0.0056935,0.0056935,0.0056935
89,10101.7,1.07849,0.6419,0.91272,0.69148,0.70704,0.73634,0.52849,1.08641,0.60717,0.97975,0.005644,0.005644,0.005644
90,10219.5,1.06682,0.63708,0.91011,0.69247,0.70679,0.7365,0.52882,1.08625,0.60693,0.97974,0.0055945,0.0055945,0.0055945
91,10336.8,1.0788,0.63552,0.91395,0.70567,0.7001,0.73675,0.52908,1.08618,0.60687,0.97976,0.005545,0.005545,0.005545
92,10454.1,1.06805,0.63373,0.91109,0.70575,0.70045,0.73728,0.52939,1.086,0.60667,0.97977,0.0054955,0.0054955,0.0054955
93,10571.9,1.07072,0.63345,0.91038,0.70812,0.69919,0.73778,0.52966,1.08577,0.60649,0.97986,0.005446,0.005446,0.005446
94,10689.5,1.07442,0.63472,0.91115,0.70605,0.70042,0.73878,0.5305,1.0855,0.60611,0.97982,0.0053965,0.0053965,0.0053965
95,10808.6,1.07511,0.63738,0.91052,0.70721,0.70078,0.73927,0.531,1.08527,0.6057,0.9798,0.005347,0.005347,0.005347
