epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,8957.45,1.11599,0.61313,1.06826,0.72237,0.7123,0.7431,0.52501,1.24028,0.61991,1.27863,0.005347,0.005347,0.005347
96,9050.41,1.10969,0.61221,1.06502,0.72283,0.71234,0.74389,0.5256,1.24041,0.61945,1.27864,0.0052975,0.0052975,0.0052975
97,9142.33,1.10109,0.60519,1.0637,0.72562,0.71175,0.74408,0.52581,1.24018,0.61876,1.27846,0.005248,0.005248,0.005248
98,9233.36,1.10013,0.59981,1.06147,0.72586,0.71195,0.74485,0.52626,1.24006,0.61826,1.27824,0.0051985,0.0051985,0.0051985
99,9324.83,1.11268,0.60698,1.06573,0.72553,0.71374,0.74527,0.52665,1.24002,0.61775,1.27819,0.005149,0.005149,0.005149
100,9417.45,1.0931,0.60141,1.06019,0.72785,0.71254,0.74576,0.52687,1.2399,0.6175,1.27815,0.0050995,0.0050995,0.0050995
101,9509.16,1.09681,0.59972,1.06256,0.73034,0.71112,0.74617,0.52744,1.23953,0.61684,1.2779,0.00505,0.00505,0.00505
102,9597.46,1.09698,0.59723,1.06232,0.72875,0.71199,0.7467,0.52774,1.23933,0.61617,1.27772,0.0050005,0.0050005,0.0050005
103,9687.67,1.09518,0.59414,1.05858,0.72951,0.71296,0.74735,0.52804,1.23908,0.61547,1.27742,0.004951,0.004951,0.004951
104,9778.33,1.09409,0.59335,1.05705,0.72823,0.71492,0.74773,0.52826,1.23896,0.61515,1.27723,0.0049015,0.0049015,0.0049015
105,9868.6,1.09546,0.59597,1.06138,0.73346,0.7105,0.74829,0.52874,1.23879,0.61444,1.27703,0.004852,0.004852,0.004852
106,9958.64,1.09321,0.59767,1.05873,0.73345,0.71182,0.74864,0.52936,1.23853,0.61382,1.27676,0.0048025,0.0048025,0.0048025
107,10050.2,1.09585,0.59292,1.05596,0.72926,0.71723,0.74914,0.52955,1.23833,0.61331,1.27664,0.004753,0.004753,0.004753
108,10144,1.09018,0.58954,1.06212,0.73005,0.71573,0.74959,0.52987,1.23803,0.61272,1.27641,0.0047035,0.0047035,0.0047035
109,10234.3,1.09294,0.59531,1.05403,0.73296,0.7127,0.74959,0.53028,1.23787,0.612,1.2763,0.004654,0.004654,0.004654
110,10324,1.08962,0.59028,1.05804,0.73418,0.71236,0.75007,0.53043,1.2376,0.61146,1.27606,0.0046045,0.0046045,0.0046045
111,10416.4,1.09664,0.593,1.05998,0.73892,0.7092,0.75065,0.53067,1.23749,0.6109,1.2759,0.004555,0.004555,0.004555
112,10508.5,1.09535,0.59175,1.05821,0.73947,0.71038,0.7507,0.53096,1.23724,0.61048,1.27566,0.0045055,0.0045055,0.0045055
113,10602.4,1.10061,0.59528,1.05776,0.74216,0.70971,0.75127,0.53099,1.23697,0.60998,1.27546,0.004456,0.004456,0.004456
114,10696.2,1.09173,0.59095,1.05564,0.74201,0.70849,0.75156,0.53177,1.23671,0.60952,1.27511,0.0044065,0.0044065,0.0044065
115,10787.9,1.08805,0.58822,1.05341,0.74202,0.70843,0.75178,0.53222,1.23652,0.60885,1.27487,0.004357,0.004357,0.004357
116,10880,1.07916,0.5835,1.05435,0.74278,0.70784,0.75252,0.53257,1.23626,0.60834,1.27469,0.0043075,0.0043075,0.0043075
117,10971.6,1.08415,0.58148,1.05352,0.74532,0.70866,0.75277,0.53269,1.23611,0.60782,1.27446,0.004258,0.004258,0.004258
118,11063.6,1.08859,0.58821,1.05585,0.74602,0.70899,0.75342,0.53329,1.23577,0.60708,1.27424,0.0042085,0.0042085,0.0042085
119,11156.8,1.08355,0.58749,1.05366,0.74771,0.70773,0.75401,0.53373,1.23572,0.60651,1.27404,0.004159,0.004159,0.004159
120,11249.5,1.07528,0.58176,1.05428,0.7433,0.7113,0.75426,0.53427,1.23549,0.60613,1.27389,0.0041095,0.0041095,0.0041095
121,11341.4,1.08615,0.58358,1.0533,0.7438,0.71182,0.75459,0.5348,1.23514,0.60575,1.27373,0.00406,0.00406,0.00406
122,11433.5,1.08063,0.57915,1.05081,0.74624,0.71014,0.75492,0.53517,1.23501,0.60525,1.27356,0.0040105,0.0040105,0.0040105
123,11523.4,1.08142,0.57783,1.05086,0.74737,0.70999,0.75522,0.53533,1.23476,0.60461,1.27335,0.003961,0.003961,0.003961
124,11616.4,1.08133,0.58071,1.05293,0.74842,0.71008,0.75554,0.53552,1.23467,0.60415,1.27328,0.0039115,0.0039115,0.0039115
125,11709.5,1.0834,0.57806,1.05069,0.74749,0.71131,0.75615,0.53633,1.23445,0.60343,1.27305,0.003862,0.003862,0.003862
126,11799.8,1.07599,0.5768,1.04777,0.74568,0.71253,0.7566,0.53657,1.23432,0.6031,1.27278,0.0038125,0.0038125,0.0038125
127,11893.1,1.07034,0.57174,1.04783,0.74642,0.71265,0.75727,0.53712,1.23432,0.60247,1.2728,0.003763,0.003763,0.003763
128,11984.3,1.07223,0.57434,1.04853,0.74686,0.71348,0.75759,0.53764,1.23422,0.60204,1.27265,0.0037135,0.0037135,0.0037135
129,12078.4,1.08349,0.57747,1.05561,0.74615,0.71478,0.75783,0.53782,1.23417,0.60164,1.27255,0.003664,0.003664,0.003664
130,12169.3,1.06856,0.56859,1.0488,0.74623,0.71461,0.7581,0.53809,1.23405,0.60124,1.27244,0.0036145,0.0036145,0.0036145
131,12263.6,1.06571,0.5692,1.04853,0.74447,0.71713,0.7587,0.53858,1.23412,0.60072,1.27239,0.003565,0.003565,0.003565
132,12356.1,1.07269,0.57093,1.04815,0.74404,0.71755,0.75935,0.53914,1.23391,0.60033,1.27227,0.0035155,0.0035155,0.0035155
133,12449.1,1.06558,0.5705,1.04669,0.74299,0.72059,0.75982,0.53942,1.23383,0.59979,1.27221,0.003466,0.003466,0.003466
134,12539.2,1.06707,0.56806,1.04514,0.74345,0.72043,0.76,0.53982,1.23371,0.59953,1.27211,0.0034165,0.0034165,0.0034165
135,12631.2,1.05891,0.56445,1.04272,0.74517,0.72112,0.7604,0.54014,1.23354,0.59912,1.27199,0.003367,0.003367,0.003367
136,12722.5,1.05902,0.563,1.04389,0.75011,0.71792,0.76091,0.54085,1.23335,0.59884,1.27186,0.0033175,0.0033175,0.0033175
137,12813.4,1.06539,0.56659,1.04492,0.74594,0.72093,0.76153,0.54111,1.23322,0.59849,1.27181,0.003268,0.003268,0.003268
