epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,4823.54,1.42535,0.74393,1.47728,0.89648,0.81465,0.88734,0.51108,1.50924,0.81278,1.85666,0.0065845,0.0065845,0.0065845
71,4892.49,1.42404,0.74476,1.48757,0.8985,0.81474,0.88796,0.51188,1.5065,0.81335,1.85476,0.006535,0.006535,0.006535
72,4962.94,1.42198,0.7352,1.48408,0.89754,0.8188,0.89011,0.51256,1.50597,0.80671,1.8541,0.0064855,0.0064855,0.0064855
73,5032,1.42459,0.74494,1.48966,0.89807,0.81502,0.88884,0.51278,1.50591,0.80888,1.85396,0.006436,0.006436,0.006436
74,5102.34,1.41551,0.73474,1.47517,0.88675,0.81767,0.88728,0.51055,1.5079,0.8125,1.85541,0.0063865,0.0063865,0.0063865
75,5175.24,1.42566,0.73121,1.48904,0.88661,0.81763,0.88752,0.5106,1.50923,0.81182,1.85676,0.006337,0.006337,0.006337
76,5244.53,1.41206,0.72632,1.48041,0.88955,0.81378,0.88687,0.51023,1.51303,0.81394,1.85932,0.0062875,0.0062875,0.0062875
77,5315.3,1.41116,0.72954,1.4854,0.87915,0.81934,0.88563,0.50992,1.51437,0.81553,1.86084,0.006238,0.006238,0.006238
78,5384.37,1.4198,0.72808,1.47806,0.8763,0.82281,0.88513,0.5086,1.51676,0.81642,1.86226,0.0061885,0.0061885,0.0061885
79,5454.14,1.41283,0.72073,1.46955,0.8801,0.81872,0.88557,0.50914,1.51753,0.81459,1.86303,0.006139,0.006139,0.006139
80,5524.75,1.40723,0.72558,1.4761,0.88117,0.81812,0.88527,0.50907,1.51753,0.8155,1.86272,0.0060895,0.0060895,0.0060895
81,5594.91,1.39355,0.71472,1.46421,0.88388,0.81956,0.88666,0.50989,1.51853,0.81445,1.86346,0.00604,0.00604,0.00604
82,5665,1.40261,0.71637,1.47413,0.88212,0.82113,0.88729,0.50975,1.51879,0.81336,1.86403,0.0059905,0.0059905,0.0059905
83,5734.48,1.39827,0.7191,1.472,0.88524,0.82004,0.88856,0.50957,1.51933,0.81265,1.86462,0.005941,0.005941,0.005941
84,5806.43,1.38854,0.71493,1.4596,0.88891,0.81732,0.88808,0.50896,1.5199,0.81198,1.86562,0.0058915,0.0058915,0.0058915
85,5878.97,1.39392,0.7163,1.46357,0.88725,0.81805,0.88805,0.50943,1.51894,0.81071,1.86504,0.005842,0.005842,0.005842
86,5951.72,1.39031,0.70772,1.46136,0.88508,0.81914,0.88797,0.50901,1.51873,0.809,1.86505,0.0057925,0.0057925,0.0057925
87,6020.55,1.39093,0.70935,1.45832,0.88141,0.82366,0.88792,0.50935,1.51825,0.80763,1.86448,0.005743,0.005743,0.005743
88,6089.53,1.38463,0.70472,1.45616,0.88131,0.82366,0.88817,0.50915,1.51807,0.80723,1.86443,0.0056935,0.0056935,0.0056935
89,6158.46,1.37991,0.69858,1.45386,0.87883,0.82558,0.88856,0.50973,1.51782,0.80627,1.86446,0.005644,0.005644,0.005644
90,6228.13,1.37984,0.7017,1.45436,0.87499,0.82715,0.88864,0.50884,1.51798,0.80572,1.86478,0.0055945,0.0055945,0.0055945
91,6299.1,1.36859,0.69204,1.44457,0.87492,0.82655,0.88851,0.50912,1.5186,0.80422,1.86554,0.005545,0.005545,0.005545
92,6374.31,1.37965,0.70081,1.45096,0.8714,0.82944,0.88831,0.50952,1.51862,0.80406,1.86573,0.0054955,0.0054955,0.0054955
93,6448.94,1.36665,0.69585,1.43974,0.86982,0.83141,0.88837,0.50961,1.51778,0.80216,1.86535,0.005446,0.005446,0.005446
94,6521.1,1.36824,0.69478,1.44434,0.86734,0.83185,0.88727,0.50931,1.51711,0.80367,1.86499,0.0053965,0.0053965,0.0053965
95,6593.48,1.36506,0.69175,1.44747,0.8669,0.83185,0.88674,0.50887,1.51693,0.80337,1.86506,0.005347,0.005347,0.005347
96,6665.78,1.36572,0.69753,1.4417,0.86584,0.83125,0.88653,0.5088,1.51711,0.80336,1.86498,0.0052975,0.0052975,0.0052975
97,6741.86,1.36575,0.68921,1.4442,0.86674,0.83064,0.88647,0.50891,1.51727,0.80291,1.86493,0.005248,0.005248,0.005248
98,6818.78,1.3592,0.68889,1.43732,0.86401,0.83149,0.88649,0.50896,1.51775,0.80293,1.86501,0.0051985,0.0051985,0.0051985
99,6891.67,1.35747,0.68208,1.43998,0.86362,0.831,0.88563,0.50856,1.51801,0.80307,1.86498,0.005149,0.005149,0.005149
100,6963.46,1.3594,0.68778,1.43967,0.86574,0.83032,0.8855,0.50865,1.51813,0.80305,1.86512,0.0050995,0.0050995,0.0050995
101,7031.32,1.3516,0.68755,1.43775,0.86407,0.831,0.88484,0.50799,1.51858,0.80417,1.86574,0.00505,0.00505,0.00505
102,7100.86,1.35285,0.67837,1.4355,0.86231,0.83185,0.88468,0.50795,1.5191,0.80432,1.86644,0.0050005,0.0050005,0.0050005
103,7169.09,1.35291,0.68289,1.43988,0.86033,0.83233,0.88436,0.50826,1.51984,0.80389,1.86717,0.004951,0.004951,0.004951
104,7246.35,1.36052,0.68087,1.43977,0.86131,0.83245,0.88485,0.50808,1.52042,0.80371,1.86759,0.0049015,0.0049015,0.0049015
105,7318.77,1.34968,0.67973,1.43361,0.86037,0.83352,0.8842,0.50771,1.52092,0.80465,1.86824,0.004852,0.004852,0.004852
106,7388.88,1.34484,0.6724,1.43645,0.85942,0.83428,0.88448,0.50748,1.52162,0.80491,1.8688,0.0048025,0.0048025,0.0048025
107,7460.25,1.3361,0.66994,1.42595,0.85911,0.8344,0.88447,0.50734,1.52211,0.80505,1.8694,0.004753,0.004753,0.004753
108,7529.56,1.33204,0.66764,1.42132,0.85833,0.83416,0.88348,0.50663,1.52334,0.80541,1.87074,0.0047035,0.0047035,0.0047035
109,7600.21,1.33558,0.66878,1.43025,0.85767,0.8357,0.88342,0.50666,1.52379,0.80444,1.87126,0.004654,0.004654,0.004654
110,7669.68,1.32717,0.66732,1.42115,0.85798,0.83414,0.88279,0.50677,1.52396,0.80414,1.87148,0.0046045,0.0046045,0.0046045
111,7738.33,1.33388,0.66059,1.42381,0.8589,0.83296,0.88275,0.50652,1.52416,0.80379,1.87186,0.004555,0.004555,0.004555
112,7809.84,1.33049,0.66408,1.42491,0.85919,0.83365,0.8829,0.50625,1.52503,0.80353,1.87272,0.0045055,0.0045055,0.0045055
113,7881.44,1.32129,0.65832,1.41407,0.86108,0.83244,0.883,0.50614,1.52612,0.80236,1.8739,0.004456,0.004456,0.004456
114,7951.69,1.32138,0.65452,1.41865,0.86078,0.83281,0.88236,0.50573,1.52724,0.80221,1.87513,0.0044065,0.0044065,0.0044065
115,8019.66,1.32933,0.66178,1.42064,0.86149,0.83235,0.88189,0.50555,1.52825,0.80212,1.87624,0.004357,0.004357,0.004357
116,8088.2,1.31777,0.65522,1.41144,0.86185,0.8326,0.88193,0.50523,1.52914,0.80195,1.8772,0.0043075,0.0043075,0.0043075
117,8155.82,1.32265,0.65722,1.40999,0.86329,0.83211,0.88212,0.5046,1.52965,0.80133,1.87794,0.004258,0.004258,0.004258
118,8224.93,1.31523,0.65585,1.40926,0.86388,0.83269,0.88223,0.50492,1.53029,0.80056,1.87883,0.0042085,0.0042085,0.0042085
119,8293.14,1.30862,0.65153,1.40594,0.86568,0.83296,0.88244,0.50497,1.53106,0.7989,1.87976,0.004159,0.004159,0.004159
120,8362.34,1.31563,0.65435,1.41502,0.86625,0.83321,0.88296,0.50482,1.53163,0.79767,1.88047,0.0041095,0.0041095,0.0041095
121,8432.37,1.30765,0.65363,1.4044,0.86578,0.83317,0.8827,0.50448,1.53256,0.7971,1.88147,0.00406,0.00406,0.00406
122,8500.09,1.31551,0.6505,1.4103,0.86636,0.83322,0.88255,0.50451,1.53292,0.79685,1.88196,0.0040105,0.0040105,0.0040105
123,8571.6,1.30907,0.64817,1.41252,0.86819,0.83173,0.88224,0.50412,1.5342,0.79627,1.88317,0.003961,0.003961,0.003961
124,8647.64,1.30248,0.65014,1.40648,0.86883,0.83213,0.88225,0.50403,1.53491,0.79579,1.88395,0.0039115,0.0039115,0.0039115
125,8716.25,1.29559,0.63947,1.40604,0.86848,0.83201,0.88207,0.50417,1.53599,0.79614,1.88494,0.003862,0.003862,0.003862
126,8785.89,1.29658,0.64447,1.39887,0.86853,0.83197,0.88194,0.5038,1.53687,0.79628,1.88594,0.0038125,0.0038125,0.0038125
127,8856.33,1.29755,0.63775,1.39378,0.86882,0.83173,0.88174,0.50364,1.53773,0.7958,1.88703,0.003763,0.003763,0.003763
128,8925.65,1.28985,0.64234,1.40094,0.8677,0.83161,0.88108,0.5035,1.53862,0.79621,1.888,0.0037135,0.0037135,0.0037135
129,8993.86,1.28908,0.64623,1.39674,0.86739,0.83173,0.88126,0.50344,1.53939,0.79612,1.88864,0.003664,0.003664,0.003664
130,9064.33,1.2835,0.63213,1.39008,0.86745,0.83137,0.88131,0.50334,1.54017,0.7964,1.88933,0.0036145,0.0036145,0.0036145
131,9133.59,1.28028,0.63217,1.38986,0.86794,0.83076,0.88103,0.50298,1.54064,0.79648,1.88999,0.003565,0.003565,0.003565
132,9206.17,1.2785,0.62828,1.38972,0.86788,0.83083,0.88065,0.50291,1.54092,0.7963,1.89028,0.0035155,0.0035155,0.0035155
133,9281.87,1.27894,0.63779,1.39288,0.86801,0.83096,0.88063,0.50281,1.54118,0.79628,1.89079,0.003466,0.003466,0.003466
134,9353.1,1.28037,0.63092,1.39112,0.86784,0.83049,0.88069,0.50293,1.5415,0.79635,1.89109,0.0034165,0.0034165,0.0034165
135,9421.77,1.27729,0.6308,1.3819,0.86754,0.82916,0.88011,0.50254,1.54208,0.79631,1.89174,0.003367,0.003367,0.003367
