epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,25381.4,0.72976,0.36972,1.04734,0.92736,0.8298,0.88138,0.49992,1.58495,0.78026,2.03152,0.000793,0.000793,0.000793
188,25523.8,0.72092,0.36768,1.03561,0.92768,0.82971,0.88121,0.49935,1.58576,0.78132,2.03387,0.0007435,0.0007435,0.0007435
189,25663,0.71878,0.36374,1.03916,0.92791,0.82932,0.88119,0.49905,1.58666,0.78296,2.03646,0.000694,0.000694,0.000694
190,25802,0.71508,0.36484,1.03194,0.92757,0.82884,0.88069,0.4987,1.58754,0.78414,2.03907,0.0006445,0.0006445,0.0006445
191,25940.5,0.70931,0.3639,1.03482,0.92664,0.8286,0.88034,0.49836,1.58782,0.78514,2.04123,0.000595,0.000595,0.000595
192,26080,0.71003,0.36053,1.02959,0.92683,0.82843,0.88026,0.49794,1.58799,0.78656,2.04322,0.0005455,0.0005455,0.0005455
193,26216.8,0.70731,0.36193,1.03461,0.92711,0.82883,0.88001,0.49765,1.58855,0.78779,2.04547,0.000496,0.000496,0.000496
194,26355.7,0.69808,0.35717,1.02596,0.92659,0.82908,0.87991,0.49737,1.58937,0.78844,2.04812,0.0004465,0.0004465,0.0004465
195,26494.2,0.69612,0.36149,1.02773,0.92551,0.82932,0.87948,0.49701,1.58984,0.78932,2.05044,0.000397,0.000397,0.000397
196,26631.2,0.69266,0.3575,1.02426,0.92553,0.82934,0.87912,0.49642,1.59032,0.79069,2.05265,0.0003475,0.0003475,0.0003475
197,26769.8,0.68904,0.3561,1.0203,0.92569,0.82908,0.87929,0.4961,1.59059,0.79164,2.05497,0.000298,0.000298,0.000298
198,26905.8,0.68755,0.35495,1.02302,0.92587,0.82823,0.87884,0.49581,1.59098,0.79274,2.05726,0.0002485,0.0002485,0.0002485
199,27044.8,0.68098,0.35386,1.01649,0.92575,0.82747,0.87823,0.49543,1.59138,0.7933,2.05959,0.000199,0.000199,0.000199
200,27181.4,0.68843,0.35586,1.02102,0.92589,0.82751,0.87785,0.49506,1.59164,0.79418,2.06193,0.0001495,0.0001495,0.0001495
