epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,17569,1.00829,0.58197,0.89763,0.73524,0.73475,0.77512,0.56811,1.06097,0.5726,0.97522,0.0041095,0.0041095,0.0041095
121,17713.4,1.01996,0.58578,0.89724,0.73504,0.7347,0.77562,0.56831,1.06077,0.57221,0.97516,0.00406,0.00406,0.00406
122,17857.3,1.01357,0.58065,0.89669,0.7352,0.73532,0.77596,0.56859,1.06049,0.57179,0.97517,0.0040105,0.0040105,0.0040105
123,18001.4,1.0164,0.58054,0.89614,0.73625,0.73497,0.77644,0.569,1.0602,0.57141,0.97518,0.003961,0.003961,0.003961
124,18144.8,1.0157,0.5838,0.89813,0.73864,0.73339,0.77701,0.56951,1.05993,0.57108,0.97517,0.0039115,0.0039115,0.0039115
125,18289.6,1.01453,0.58082,0.89585,0.74267,0.73037,0.7776,0.56988,1.05959,0.57066,0.97518,0.003862,0.003862,0.003862
126,18435.1,1.00697,0.57827,0.89523,0.73898,0.73448,0.77811,0.57072,1.05949,0.57063,0.97534,0.0038125,0.0038125,0.0038125
127,18579.3,1.01137,0.57669,0.89806,0.73996,0.73644,0.77856,0.57072,1.05935,0.57014,0.97542,0.003763,0.003763,0.003763
128,18723.9,1.00519,0.57659,0.89464,0.74135,0.73509,0.77895,0.57119,1.05917,0.56998,0.97543,0.0037135,0.0037135,0.0037135
129,18868.4,1.01401,0.57929,0.89632,0.74137,0.73577,0.77951,0.57189,1.05888,0.56963,0.97545,0.003664,0.003664,0.003664
130,19013.2,1.0042,0.57236,0.89629,0.74243,0.73531,0.78009,0.57276,1.0587,0.56936,0.97549,0.0036145,0.0036145,0.0036145
131,19158.4,1.00275,0.57485,0.89604,0.74424,0.73439,0.7802,0.57274,1.05851,0.56887,0.97552,0.003565,0.003565,0.003565
132,19302.7,1.00611,0.57364,0.89305,0.74816,0.7313,0.78059,0.57339,1.05825,0.56909,0.97559,0.0035155,0.0035155,0.0035155
133,19446.4,1.00332,0.57708,0.89506,0.74957,0.73104,0.78108,0.57379,1.05816,0.56872,0.97552,0.003466,0.003466,0.003466
134,19591.6,1.0032,0.57101,0.89437,0.74873,0.73092,0.78138,0.57396,1.05787,0.56847,0.9756,0.0034165,0.0034165,0.0034165
135,19735.5,1.00151,0.57222,0.89494,0.74936,0.73166,0.78186,0.57481,1.05749,0.56814,0.97551,0.003367,0.003367,0.003367
136,19880,0.99429,0.56631,0.89215,0.751,0.7324,0.78229,0.5753,1.05718,0.56769,0.97542,0.0033175,0.0033175,0.0033175
137,20023.9,1.00333,0.57008,0.89361,0.7535,0.73092,0.78252,0.57566,1.05701,0.56733,0.97551,0.003268,0.003268,0.003268
138,20170.3,1.00301,0.56873,0.89318,0.75442,0.73018,0.78297,0.57599,1.0567,0.5668,0.97543,0.0032185,0.0032185,0.0032185
139,20315.4,0.99804,0.56537,0.89152,0.75516,0.72997,0.78323,0.57625,1.05658,0.56669,0.9755,0.003169,0.003169,0.003169
140,20459.9,0.99545,0.56358,0.89282,0.7555,0.73024,0.78332,0.57631,1.0564,0.56636,0.97554,0.0031195,0.0031195,0.0031195
141,20605.2,1.00372,0.5703,0.89461,0.75469,0.73035,0.78362,0.57699,1.05619,0.56598,0.97557,0.00307,0.00307,0.00307
142,20751,1.0035,0.57058,0.89409,0.75644,0.73019,0.78379,0.57715,1.05607,0.5654,0.97559,0.0030205,0.0030205,0.0030205
143,20896.2,0.99061,0.56351,0.89236,0.75687,0.72939,0.78424,0.57737,1.05583,0.56501,0.97553,0.002971,0.002971,0.002971
144,21041.5,0.99123,0.56492,0.89191,0.75687,0.7294,0.78426,0.57692,1.05569,0.56445,0.9756,0.0029215,0.0029215,0.0029215
145,21185.9,0.99051,0.56337,0.89224,0.7593,0.7291,0.78465,0.57783,1.05551,0.56391,0.97562,0.002872,0.002872,0.002872
146,21330.4,0.99769,0.56251,0.89225,0.75982,0.72839,0.78488,0.57827,1.05537,0.5633,0.97566,0.0028225,0.0028225,0.0028225
147,21474.7,0.99632,0.56545,0.89359,0.75849,0.72964,0.78539,0.57858,1.05511,0.56305,0.97559,0.002773,0.002773,0.002773
148,21621,0.98855,0.55662,0.89152,0.76125,0.72825,0.78563,0.57831,1.0551,0.56268,0.97563,0.0027235,0.0027235,0.0027235
149,21765.9,0.99428,0.56239,0.89212,0.76104,0.72968,0.7859,0.57916,1.05499,0.56209,0.97563,0.002674,0.002674,0.002674
150,21910.5,0.99283,0.5596,0.89139,0.75264,0.73311,0.78625,0.57915,1.05475,0.56176,0.9756,0.0026245,0.0026245,0.0026245
151,22055.4,0.99634,0.56447,0.89369,0.75006,0.73446,0.78659,0.57978,1.05461,0.56141,0.97572,0.002575,0.002575,0.002575
152,22200.2,0.98955,0.55518,0.89304,0.75026,0.73516,0.78689,0.58033,1.05459,0.5612,0.97577,0.0025255,0.0025255,0.0025255
153,22343.9,0.99201,0.55851,0.88963,0.75154,0.73531,0.78739,0.5805,1.05463,0.56099,0.9759,0.002476,0.002476,0.002476
154,22488,0.98636,0.55649,0.89162,0.75199,0.73699,0.78803,0.58106,1.0545,0.56074,0.9759,0.0024265,0.0024265,0.0024265
155,22632.8,0.98694,0.5554,0.89161,0.75276,0.7368,0.78849,0.58138,1.0544,0.56058,0.97597,0.002377,0.002377,0.002377
156,22776.5,0.98129,0.55025,0.88679,0.75351,0.73667,0.78863,0.58146,1.0542,0.56027,0.97594,0.0023275,0.0023275,0.0023275
157,22920.6,0.98579,0.54991,0.88776,0.74817,0.74122,0.78905,0.58172,1.0541,0.56003,0.97599,0.002278,0.002278,0.002278
158,23064.9,0.98248,0.55324,0.89028,0.74755,0.74185,0.78938,0.58199,1.05401,0.55973,0.97606,0.0022285,0.0022285,0.0022285
159,23210.1,0.98925,0.55508,0.89019,0.74695,0.74408,0.7898,0.58266,1.05388,0.5596,0.9761,0.002179,0.002179,0.002179
160,23354.6,0.98318,0.54993,0.89052,0.74699,0.74482,0.79056,0.58317,1.05374,0.55921,0.97616,0.0021295,0.0021295,0.0021295
161,23498.9,0.98074,0.55143,0.88909,0.74765,0.74475,0.79093,0.58373,1.05361,0.55906,0.97628,0.00208,0.00208,0.00208
162,23643.4,0.97919,0.54357,0.88909,0.74752,0.74671,0.79146,0.58405,1.05348,0.55885,0.97626,0.0020305,0.0020305,0.0020305
163,23788.3,0.97805,0.54182,0.88533,0.74703,0.74801,0.79188,0.58423,1.05333,0.55867,0.97637,0.001981,0.001981,0.001981
164,23932.6,0.97613,0.54665,0.88832,0.74594,0.74903,0.79201,0.58435,1.0532,0.55847,0.9764,0.0019315,0.0019315,0.0019315
165,24078.6,0.98339,0.54683,0.88942,0.74622,0.75012,0.79229,0.58493,1.05292,0.55852,0.97641,0.001882,0.001882,0.001882
166,24223.7,0.98273,0.54849,0.88826,0.74651,0.74986,0.79252,0.58483,1.05298,0.55834,0.97656,0.0018325,0.0018325,0.0018325
167,24368.4,0.98163,0.54274,0.88829,0.74691,0.74998,0.79263,0.58543,1.05289,0.55828,0.97663,0.001783,0.001783,0.001783
168,24513.2,0.97205,0.54231,0.8868,0.74856,0.74988,0.79306,0.58569,1.0527,0.55791,0.97671,0.0017335,0.0017335,0.0017335
169,24657.9,0.97185,0.54049,0.88606,0.74922,0.7502,0.79326,0.58591,1.05256,0.55778,0.97675,0.001684,0.001684,0.001684
170,24801.7,0.97024,0.54053,0.88699,0.749,0.75119,0.79357,0.58607,1.05251,0.55757,0.97682,0.0016345,0.0016345,0.0016345
171,24946.6,0.97011,0.54114,0.88722,0.74801,0.75259,0.79372,0.58663,1.05237,0.5573,0.97687,0.001585,0.001585,0.001585
172,25091.2,0.9691,0.54106,0.88758,0.74865,0.75285,0.79389,0.58713,1.05229,0.55707,0.97695,0.0015355,0.0015355,0.0015355
173,25237,0.9642,0.53286,0.88469,0.74952,0.75302,0.79428,0.58743,1.05211,0.55681,0.97705,0.001486,0.001486,0.001486
174,25379.7,0.97346,0.53841,0.88643,0.74958,0.75371,0.79471,0.58809,1.05196,0.55621,0.97707,0.0014365,0.0014365,0.0014365
175,25524.9,0.96984,0.53654,0.88731,0.74836,0.75497,0.79514,0.58816,1.05168,0.5558,0.97707,0.001387,0.001387,0.001387
176,25670.4,0.97082,0.53656,0.88833,0.74842,0.75597,0.79533,0.58831,1.0516,0.55564,0.97713,0.0013375,0.0013375,0.0013375
177,25815.8,0.96427,0.53341,0.88511,0.74738,0.75787,0.79563,0.58883,1.05148,0.5555,0.97721,0.001288,0.001288,0.001288
